Transaction_Date|Store_id|StorageLocation|ItemCode|VBN|MANU_DATE|EXPR_DATE|Qty|Remarks1|Remarks2|Remarks3
05302021|0056|0001|AVGS088/A/5||||5|||
05302021|0056|0001|AVGS088/A/L||||2|||
05302021|0056|0001|AVGS088/A/M||||2|||
05302021|0056|0001|AVGS088/A/S||||2|||
05302021|0056|0001|AVGN242/A/13||||6|||
05302021|0056|0001|AVGN242/A/11||||7|||
05302021|0056|0001|AVGN242/A/9||||4|||
05302021|0056|0001|AVGN242/A/7||||6|||
05302021|0056|0001|AVGN242/A/5||||3|||
05302021|0056|0001|AVGN242/A/L||||1|||
05302021|0056|0001|AVGN242/A/M||||1|||
05302021|0056|0001|AVGN242/A/S||||2|||
05302021|0056|0001|SPDRHR04/A/7||||0|||
05302021|0056|0001|SPDRHR04/A/5||||2|||
05302021|0056|0001|SPDRHR04/A/L||||4|||
05302021|0056|0001|SPDRHR04/A/M||||2|||
05302021|0056|0001|SPDRHR04/A/S||||0|||
05302021|0056|0001|AVGHR03/A/7||||1|||
05302021|0056|0001|AVGHR03/A/5||||1|||
05302021|0056|0001|AVGHR03/A/L||||1|||
05302021|0056|0001|AVGHR03/A/M||||0|||
05302021|0056|0001|AVGHR03/A/S||||2|||
05302021|0056|0001|AVGS087/A/13||||7|||
05302021|0056|0001|AVGS087/A/11||||7|||
05302021|0056|0001|AVGS087/A/9||||4|||
05302021|0056|0001|AVGS087/A/7||||7|||
05302021|0056|0001|AVGS087/A/5||||7|||
05302021|0056|0001|AVGS087/A/L||||6|||
05302021|0056|0001|AVGS087/A/M||||3|||
05302021|0056|0001|AVGS087/A/S||||6|||
05302021|0056|0001|SPDRN276/A/13||||0|||
05302021|0056|0001|SPDRN276/A/11||||0|||
05302021|0056|0001|SPDRN276/A/9||||0|||
05302021|0056|0001|SPDRN276/A/7||||0|||
05302021|0056|0001|SPDRN276/A/5||||0|||
05302021|0056|0001|SPDRN276/A/L||||0|||
05302021|0056|0001|SPDRN276/A/M||||0|||
05302021|0056|0001|SPDRN276/A/S||||0|||
05302021|0056|0001|SPDRN253/A/13||||1|||
05302021|0056|0001|SPDRN253/A/11||||2|||
05302021|0056|0001|SPDRN253/A/9||||1|||
05302021|0056|0001|SPDRN253/A/7||||0|||
05302021|0056|0001|SPDRN253/A/5||||1|||
05302021|0056|0001|SPDRN253/A/L||||0|||
05302021|0056|0001|SPDRN253/A/M||||0|||
05302021|0056|0001|SPDRN253/A/S||||1|||
05302021|0056|0001|AVGS029/A/13||||2|||
05302021|0056|0001|AVGS029/A/11||||2|||
05302021|0056|0001|AVGS029/A/9||||1|||
05302021|0056|0001|AVGS029/A/7||||2|||
05302021|0056|0001|AVGS029/A/5||||1|||
05302021|0056|0001|AVGS029/A/L||||1|||
05302021|0056|0001|AVGS029/A/M||||1|||
05302021|0056|0001|AVGS029/A/S||||2|||
05302021|0056|0001|52600442NX||||11|||
05302021|0056|0001|52600442NL||||30|||
05302021|0056|0001|52600442NM||||24|||
05302021|0056|0001|52600442NS||||12|||
05302021|0056|0001|52600442BX||||14|||
05302021|0056|0001|52600442BM||||32|||
05302021|0056|0001|52600442BS||||15|||
05302021|0056|0001|52600442BL||||32|||
05302021|0056|0001|52300132P5||||10|||
05302021|0056|0001|52300132B4||||33|||
05302021|0056|0001|52300132B3||||24|||
05302021|0056|0001|52300132B1||||21|||
05302021|0056|0001|52300132B8||||16|||
05302021|0056|0001|52300132B6||||33|||
05302021|0056|0001|52300132B5||||8|||
05302021|0056|0001|51700692QX||||16|||
05302021|0056|0001|51700692QL||||39|||
05302021|0056|0001|51700692QM||||40|||
05302021|0056|0001|51700692QS||||18|||
05302021|0056|0001|51700692FX||||10|||
05302021|0056|0001|51700692FL||||34|||
05302021|0056|0001|51700692FM||||31|||
05302021|0056|0001|51700692FS||||17|||
05302021|0056|0001|51500012W8||||24|||
05302021|0056|0001|51500012W6||||36|||
05302021|0056|0001|51500012W4||||36|||
05302021|0056|0001|51500012W3||||24|||
05302021|0056|0001|51500012W1||||24|||
05302021|0056|0001|51500012P4||||36|||
05302021|0056|0001|51500012P3||||19|||
05302021|0056|0001|51500012P1||||18|||
05302021|0056|0001|51500012P8||||16|||
05302021|0056|0001|51500012P6||||29|||
05302021|0056|0001|31003432W3||||24|||
05302021|0056|0001|31003432W1||||24|||
05302021|0056|0001|31003432WS||||28|||
05302021|0056|0001|31003432W8||||24|||
05302021|0056|0001|31003432W6||||28|||
05302021|0056|0001|31003432W4||||28|||
05302021|0056|0001|51001701B5||||18|||
05302021|0056|0001|51001701B4||||24|||
05302021|0056|0001|51001701B3||||17|||
05302021|0056|0001|51001701B1||||15|||
05302021|0056|0001|51001701B8||||23|||
05302021|0056|0001|51001701B6||||24|||
05302021|0056|0001|31003432K4||||28|||
05302021|0056|0001|31003432K3||||28|||
05302021|0056|0001|31003432K1||||21|||
05302021|0056|0001|31003432KS||||28|||
05302021|0056|0001|31003432K8||||28|||
05302021|0056|0001|31003432K6||||27|||
05302021|0056|0001|31003432H6||||28|||
05302021|0056|0001|31003432H4||||28|||
05302021|0056|0001|31003432H3||||26|||
05302021|0056|0001|31003432H1||||26|||
05302021|0056|0001|31003432HS||||28|||
05302021|0056|0001|31003432H8||||25|||
05302021|0056|0001|30304602NS||||30|||
05302021|0056|0001|30304602N8||||25|||
05302021|0056|0001|30304602N6||||30|||
05302021|0056|0001|30304602N4||||31|||
05302021|0056|0001|30304602N3||||25|||
05302021|0056|0001|30304602N1||||28|||
05302021|0056|0001|AV1915BB/34||||0|||
05302021|0056|0001|AV1915BB/33||||0|||
05302021|0056|0001|AV1915BB/32||||0|||
05302021|0056|0001|AV1915BB/31||||0|||
05302021|0056|0001|AV1915BB/30||||0|||
05302021|0056|0001|AV1915BB/29||||0|||
05302021|0056|0001|AVGN284/MTBK/D/XL||||1|||
05302021|0056|0001|AVGN284/MTBK/D/L||||2|||
05302021|0056|0001|AVGN284/MTBK/D/M||||1|||
05302021|0056|0001|AVGN284/MTBK/D/S||||2|||
05302021|0056|0001|MNTNMJ80/DN/24||||1|||
05302021|0056|0001|MNTNMJ80/DN/23||||2|||
05302021|0056|0001|MNTNMJ80/DN/22||||2|||
05302021|0056|0001|MNTNMJ80/DN/21||||4|||
05302021|0056|0001|MNTNMJ80/DN/20||||2|||
05302021|0056|0001|MNTNMJ80/DN/19||||2|||
05302021|0056|0001|MNTNMJ80/PK/24||||7|||
05302021|0056|0001|MNTNMJ80/PK/23||||3|||
05302021|0056|0001|MNTNMJ80/PK/22||||5|||
05302021|0056|0001|MNTNMJ80/PK/21||||4|||
05302021|0056|0001|MNTNMJ80/PK/20||||6|||
05302021|0056|0001|MNTNMJ80/PK/19||||4|||
05302021|0056|0001|MNTNMJ80/GY/24||||6|||
05302021|0056|0001|MNTNMJ80/GY/23||||5|||
05302021|0056|0001|MNTNMJ80/GY/22||||4|||
05302021|0056|0001|MNTNMJ80/GY/21||||6|||
05302021|0056|0001|MNTNMJ80/GY/20||||5|||
05302021|0056|0001|MNTNMJ80/GY/19||||5|||
05302021|0056|0001|MNMKJ14/PK/30||||4|||
05302021|0056|0001|MNMKJ14/PK/29||||4|||
05302021|0056|0001|MNMKJ14/PK/28||||4|||
05302021|0056|0001|MNMKJ14/PK/27||||4|||
05302021|0056|0001|MNMKJ14/PK/26||||3|||
05302021|0056|0001|MNMKJ14/PK/25||||2|||
05302021|0056|0001|MNMKJ14/BK/29||||2|||
05302021|0056|0001|MNMKJ14/BK/28||||3|||
05302021|0056|0001|MNMKJ14/BK/27||||3|||
05302021|0056|0001|MNMKJ14/BK/26||||3|||
05302021|0056|0001|MNMKJ14/BK/25||||2|||
05302021|0056|0001|MNMKJ14/BK/30||||4|||
05302021|0056|0001|MNJYPL04/NV/27||||3|||
05302021|0056|0001|MNJYPL04/NV/26||||4|||
05302021|0056|0001|MNJYPL04/NV/25||||4|||
05302021|0056|0001|MNJYPL04/NV/30||||3|||
05302021|0056|0001|MNJYPL04/NV/29||||4|||
05302021|0056|0001|MNJYPL04/NV/28||||4|||
05302021|0056|0001|MNHXT56/PK/26||||0|||
05302021|0056|0001|MNHXT56/PK/25||||0|||
05302021|0056|0001|MNHXT56/PK/30||||0|||
05302021|0056|0001|MNHXT56/PK/29||||5|||
05302021|0056|0001|MNHXT56/PK/28||||0|||
05302021|0056|0001|MNHXT56/PK/27||||0|||
05302021|0056|0001|MNJYPL04/DTPK/30||||7|||
05302021|0056|0001|MNJYPL04/DTPK/29||||10|||
05302021|0056|0001|MNJYPL04/DTPK/28||||9|||
05302021|0056|0001|MNJYPL04/DTPK/27||||8|||
05302021|0056|0001|MNJYPL04/DTPK/26||||10|||
05302021|0056|0001|MNJYPL04/DTPK/25||||8|||
05302021|0056|0001|MNFYMJ01/GY/22||||11|||
05302021|0056|0001|MNFYMJ01/GY/21||||12|||
05302021|0056|0001|MNFYMJ01/GY/20||||13|||
05302021|0056|0001|MNFYMJ01/GY/19||||16|||
05302021|0056|0001|MNFYMJ01/GY/24||||10|||
05302021|0056|0001|MNFYMJ01/GY/23||||11|||
05302021|0056|0001|MNFYMJ01/DN/23||||6|||
05302021|0056|0001|MNFYMJ01/DN/22||||3|||
05302021|0056|0001|MNFYMJ01/DN/21||||6|||
05302021|0056|0001|MNFYMJ01/DN/20||||4|||
05302021|0056|0001|MNFYMJ01/DN/19||||2|||
05302021|0056|0001|MNFYMJ01/DN/24||||6|||
05302021|0056|0001|MCMKJ15/BK/28||||13|||
05302021|0056|0001|MCMKJ15/BK/27||||16|||
05302021|0056|0001|MCMKJ15/BK/26||||15|||
05302021|0056|0001|MCMKJ15/BK/25||||14|||
05302021|0056|0001|MCMKJ15/BK/30||||15|||
05302021|0056|0001|MCMKJ15/BK/29||||15|||
05302021|0056|0001|MNHXT56/FS/27||||4|||
05302021|0056|0001|MNHXT56/FS/26||||0|||
05302021|0056|0001|MNHXT56/FS/25||||0|||
05302021|0056|0001|MNHXT56/FS/30||||0|||
05302021|0056|0001|MNHXT56/FS/29||||2|||
05302021|0056|0001|MNHXT56/FS/28||||1|||
05302021|0056|0001|MNFYMJ01/PK/21||||14|||
05302021|0056|0001|MNFYMJ01/PK/20||||13|||
05302021|0056|0001|MNFYMJ01/PK/19||||14|||
05302021|0056|0001|MNFYMJ01/PK/24||||9|||
05302021|0056|0001|MNFYMJ01/PK/23||||14|||
05302021|0056|0001|MNFYMJ01/PK/22||||11|||
05302021|0056|0001|MCMKJ09/NV/26||||3|||
05302021|0056|0001|MCMKJ09/NV/25||||2|||
05302021|0056|0001|MCMKJ09/NV/30||||2|||
05302021|0056|0001|MCMKJ09/NV/29||||2|||
05302021|0056|0001|MCMKJ09/NV/28||||2|||
05302021|0056|0001|MCMKJ09/NV/27||||3|||
05302021|0056|0001|MCJYPL03/NV/28||||6|||
05302021|0056|0001|MCJYPL03/NV/27||||6|||
05302021|0056|0001|MCJYPL03/NV/26||||7|||
05302021|0056|0001|MCJYPL03/NV/25||||4|||
05302021|0056|0001|MCJYPL03/NV/30||||6|||
05302021|0056|0001|MCJYPL03/NV/29||||7|||
05302021|0056|0001|MCJYPL03/GY/26||||6|||
05302021|0056|0001|MCJYPL03/GY/25||||7|||
05302021|0056|0001|MCJYPL03/GY/30||||9|||
05302021|0056|0001|MCJYPL03/GY/29||||9|||
05302021|0056|0001|MCJYPL03/GY/28||||10|||
05302021|0056|0001|MCJYPL03/GY/27||||5|||
05302021|0056|0001|MCHXT61/GY/27||||0|||
05302021|0056|0001|MCHXT61/GY/26||||5|||
05302021|0056|0001|MCHXT61/GY/25||||2|||
05302021|0056|0001|MCHXT61/GY/30||||4|||
05302021|0056|0001|MCHXT61/GY/29||||5|||
05302021|0056|0001|MCHXT61/GY/28||||3|||
05302021|0056|0001|MCMKJ09/BK/29||||3|||
05302021|0056|0001|MCMKJ09/BK/28||||3|||
05302021|0056|0001|MCMKJ09/BK/27||||3|||
05302021|0056|0001|MCMKJ09/BK/26||||3|||
05302021|0056|0001|MCMKJ09/BK/25||||3|||
05302021|0056|0001|MCMKJ09/BK/30||||3|||
05302021|0056|0001|MC234/WTNV/22||||6|||
05302021|0056|0001|MC234/WTNV/21||||6|||
05302021|0056|0001|MC234/WTNV/20||||6|||
05302021|0056|0001|MC234/WTNV/19||||6|||
05302021|0056|0001|MCHXT61/BL/30||||0|||
05302021|0056|0001|MCHXT61/BL/29||||4|||
05302021|0056|0001|MCHXT61/BL/28||||1|||
05302021|0056|0001|MCHXT61/BL/27||||2|||
05302021|0056|0001|MCHXT61/BL/26||||0|||
05302021|0056|0001|MCHXT61/BL/25||||0|||
05302021|0056|0001|MC234/BKRD/20||||0|||
05302021|0056|0001|MC234/BKRD/19||||0|||
05302021|0056|0001|MC234/BKRD/22||||0|||
05302021|0056|0001|MC234/BKRD/21||||0|||
05302021|0056|0001|MC234/CRBR/21||||6|||
05302021|0056|0001|MC234/CRBR/20||||6|||
05302021|0056|0001|MC234/CRBR/19||||6|||
05302021|0056|0001|MC234/CRBR/22||||6|||
05302021|0056|0001|FZ343BO/27||||0|||
05302021|0056|0001|FZ343BO/26||||0|||
05302021|0056|0001|FZ343BO/25||||0|||
05302021|0056|0001|FZ343BO/24||||0|||
05302021|0056|0001|FZ343BO/23||||0|||
05302021|0056|0001|AQD502BV/33||||0|||
05302021|0056|0001|AQD502BV/32||||0|||
05302021|0056|0001|AQD502BV/31||||0|||
05302021|0056|0001|AQD502BV/30||||0|||
05302021|0056|0001|AQD502BV/29||||0|||
05302021|0056|0001|AQD502BV/28||||0|||
05302021|0056|0001|AQD502BV/27||||0|||
05302021|0056|0001|AQD502BV/26||||0|||
05302021|0056|0001|AQD502BV/25||||0|||
05302021|0056|0001|AQD502BV/24||||0|||
05302021|0056|0001|SP7033RG/30||||0|||
05302021|0056|0001|SP7033RG/29||||0|||
05302021|0056|0001|SP7033RG/28||||0|||
05302021|0056|0001|SP7033RG/27||||0|||
05302021|0056|0001|SP7033RG/26||||0|||
05302021|0056|0001|SP7033RG/25||||0|||
05302021|0056|0001|SP7033RG/24||||0|||
05302021|0056|0001|FZ801BB/32||||0|||
05302021|0056|0001|FZ801BB/31||||0|||
05302021|0056|0001|FZ801BB/30||||0|||
05302021|0056|0001|FZ801BB/29||||0|||
05302021|0056|0001|FZ801BB/28||||0|||
05302021|0056|0001|FZ801BB/27||||0|||
05302021|0056|0001|FZ801BB/26||||0|||
05302021|0056|0001|FZ801BB/25||||0|||
05302021|0056|0001|FZ1914PP/35||||0|||
05302021|0056|0001|FZ1914PP/34||||0|||
05302021|0056|0001|FZ1914PP/33||||0|||
05302021|0056|0001|FZ1914PP/32||||0|||
05302021|0056|0001|FZ1914PP/31||||0|||
05302021|0056|0001|FZ1914PP/30||||0|||
05302021|0056|0001|FZ1914PP/29||||0|||
05302021|0056|0001|FZ1914PP/28||||0|||
05302021|0056|0001|FZ1914PP/27||||0|||
05302021|0056|0001|FZ1914PP/26||||0|||
05302021|0056|0001|FZ249T/35||||0|||
05302021|0056|0001|FZ249T/34||||1|||
05302021|0056|0001|FZ249T/33||||0|||
05302021|0056|0001|FZ249T/32||||0|||
05302021|0056|0001|FZ249T/31||||0|||
05302021|0056|0001|FZ249T/30||||0|||
05302021|0056|0001|FZ249T/29||||0|||
05302021|0056|0001|FZ249T/28||||0|||
05302021|0056|0001|FZ249T/27||||0|||
05302021|0056|0001|FZ249T/26||||0|||
05302021|0056|0001|FZ1913OB/35||||0|||
05302021|0056|0001|FZ1913OB/34||||0|||
05302021|0056|0001|FZ1913OB/33||||0|||
05302021|0056|0001|FZ1913OB/32||||0|||
05302021|0056|0001|FZ1913OB/31||||0|||
05302021|0056|0001|FZ1913OB/30||||0|||
05302021|0056|0001|FZ1913OB/29||||0|||
05302021|0056|0001|FZ1913OB/28||||0|||
05302021|0056|0001|FZ1913OB/27||||0|||
05302021|0056|0001|FZ1913OB/26||||0|||
05302021|0056|0001|FZ025BS/32||||0|||
05302021|0056|0001|FZ025BS/31||||0|||
05302021|0056|0001|FZ025BS/30||||0|||
05302021|0056|0001|FZ025BS/29||||0|||
05302021|0056|0001|FZ025BS/28||||0|||
05302021|0056|0001|FZ025BS/27||||0|||
05302021|0056|0001|FZ1911BB/28||||0|||
05302021|0056|0001|FZ1911BB/27||||0|||
05302021|0056|0001|FZ1911BB/26||||0|||
05302021|0056|0001|FZ1911BB/25||||0|||
05302021|0056|0001|FZ1911BB/24||||0|||
05302021|0056|0001|FZ1911BB/23||||0|||
05302021|0056|0001|FZ004683N/30||||0|||
05302021|0056|0001|FZ004683N/29||||0|||
05302021|0056|0001|FZ004683N/28||||0|||
05302021|0056|0001|FZ004683N/27||||0|||
05302021|0056|0001|FZ004683N/26||||0|||
05302021|0056|0001|FZ004683N/25||||0|||
05302021|0056|0001|CSV008V/33||||0|||
05302021|0056|0001|CSV008V/32||||0|||
05302021|0056|0001|CSV008V/31||||0|||
05302021|0056|0001|CSV008V/30||||0|||
05302021|0056|0001|CSV008V/29||||0|||
05302021|0056|0001|CSV008V/28||||0|||
05302021|0056|0001|CSV008V/27||||0|||
05302021|0056|0001|CSV008V/26||||0|||
05302021|0056|0001|CSV008V/25||||0|||
05302021|0056|0001|CSV008V/24||||0|||
05302021|0056|0001|CST453B/27||||0|||
05302021|0056|0001|CST453B/26||||0|||
05302021|0056|0001|CST453B/25||||0|||
05302021|0056|0001|CST453B/24||||0|||
05302021|0056|0001|CST453B/23||||0|||
05302021|0056|0001|CST453B/22||||0|||
05302021|0056|0001|CST451G/27||||0|||
05302021|0056|0001|CST451G/26||||0|||
05302021|0056|0001|CST451G/25||||0|||
05302021|0056|0001|CST451G/24||||0|||
05302021|0056|0001|CST451G/23||||0|||
05302021|0056|0001|CST451G/22||||1|||
05302021|0056|0001|AQS508BV/33||||0|||
05302021|0056|0001|AQS508BV/32||||0|||
05302021|0056|0001|AQS508BV/31||||0|||
05302021|0056|0001|AQS508BV/30||||0|||
05302021|0056|0001|CSB455B/27||||0|||
05302021|0056|0001|CSB455B/26||||0|||
05302021|0056|0001|CSB455B/25||||0|||
05302021|0056|0001|CSB455B/24||||0|||
05302021|0056|0001|CSB455B/23||||0|||
05302021|0056|0001|CSB455B/22||||0|||
05302021|0056|0001|AQS509BR/33||||1|||
05302021|0056|0001|AQS509BR/32||||0|||
05302021|0056|0001|AQS509BR/31||||0|||
05302021|0056|0001|AQS509BR/30||||0|||
05302021|0056|0001|AQS509BR/29||||1|||
05302021|0056|0001|AV103RB/27||||0|||
05302021|0056|0001|AV103RB/26||||0|||
05302021|0056|0001|AV103RB/25||||0|||
05302021|0056|0001|AV103RB/24||||0|||
05302021|0056|0001|AV103RB/23||||0|||
05302021|0056|0001|CR788R/33||||0|||
05302021|0056|0001|CR788R/32||||0|||
05302021|0056|0001|CR788R/31||||0|||
05302021|0056|0001|CR788R/30||||0|||
05302021|0056|0001|CR788R/29||||0|||
05302021|0056|0001|CR788R/28||||0|||
05302021|0056|0001|AV022GR/28||||4|||
05302021|0056|0001|AV022GR/27||||4|||
05302021|0056|0001|AV022GR/26||||4|||
05302021|0056|0001|AV022GR/25||||1|||
05302021|0056|0001|AV022GR/24||||4|||
05302021|0056|0001|AV022GR/23||||4|||
05302021|0056|0001|AV021BR/32||||1|||
05302021|0056|0001|AV021BR/31||||3|||
05302021|0056|0001|AV021BR/30||||3|||
05302021|0056|0001|AV021BR/29||||3|||
05302021|0056|0001|AV021BR/28||||1|||
05302021|0056|0001|AVGN284/WTBK/D/XL||||2|||
05302021|0056|0001|AVGN284/WTBK/D/L||||5|||
05302021|0056|0001|AVGN284/WTBK/D/M||||8|||
05302021|0056|0001|AVGN284/WTBK/D/S||||8|||
05302021|0056|0001|SPDRS070/D/XL||||2|||
05302021|0056|0001|SPDRS070/D/L||||5|||
05302021|0056|0001|SPDRS070/D/M||||8|||
05302021|0056|0001|SPDRS070/D/S||||3|||
05302021|0056|0001|AVENA01/D/XL||||1|||
05302021|0056|0001|AVENA01/D/L||||2|||
05302021|0056|0001|AVENA01/D/M||||1|||
05302021|0056|0001|AVENA01/D/S||||1|||
05302021|0056|0001|SPDRN283/D/XL||||1|||
05302021|0056|0001|SPDRN283/D/L||||2|||
05302021|0056|0001|SPDRN283/D/M||||0|||
05302021|0056|0001|SPDRN283/D/S||||2|||
05302021|0056|0001|MSMA253/D/XL||||1|||
05302021|0056|0001|MSMA253/D/L||||2|||
05302021|0056|0001|MSMA253/D/M||||2|||
05302021|0056|0001|MSMA253/D/S||||5|||
05302021|0056|0001|COMICS119/D/XL||||0|||
05302021|0056|0001|COMICS119/D/L||||0|||
05302021|0056|0001|COMICS119/D/M||||1|||
05302021|0056|0001|COMICS119/D/S||||1|||
05302021|0056|0001|MARVELN042/D/XL||||8|||
05302021|0056|0001|MARVELN042/D/L||||1|||
05302021|0056|0001|MARVELN042/D/M||||2|||
05302021|0056|0001|MARVELN042/D/S||||1|||
05302021|0056|0001|MARVELS080/D/XL||||5|||
05302021|0056|0001|MARVELS080/D/L||||8|||
05302021|0056|0001|MARVELS080/D/M||||7|||
05302021|0056|0001|MARVELS080/D/S||||7|||
05302021|0056|0001|AVGHR61/D/XL||||0|||
05302021|0056|0001|AVGHR61/D/L||||0|||
05302021|0056|0001|AVGHR61/D/M||||0|||
05302021|0056|0001|AVGHR61/D/S||||0|||
05302021|0056|0001|COMICHR03/D/XL||||1|||
05302021|0056|0001|COMICHR03/D/L||||1|||
05302021|0056|0001|COMICHR03/D/M||||2|||
05302021|0056|0001|COMICHR03/D/S||||0|||
05302021|0056|0001|MSMA256/D/XL||||8|||
05302021|0056|0001|MSMA256/D/L||||7|||
05302021|0056|0001|MSMA256/D/M||||4|||
05302021|0056|0001|MSMA256/D/S||||7|||
05302021|0056|0001|MARVELS077/D/XL||||2|||
05302021|0056|0001|MARVELS077/D/L||||1|||
05302021|0056|0001|MARVELS077/D/M||||6|||
05302021|0056|0001|MARVELS077/D/S||||5|||
05302021|0056|0001|AVGS089/A/13||||4|||
05302021|0056|0001|AVGS089/A/11||||4|||
05302021|0056|0001|AVGS089/A/9||||3|||
05302021|0056|0001|AVGS089/A/7||||5|||
05302021|0056|0001|AVGS089/A/5||||6|||
05302021|0056|0001|AVGS089/A/L||||3|||
05302021|0056|0001|AVGS089/A/M||||3|||
05302021|0056|0001|AVGS089/A/S||||3|||
05302021|0056|0001|AVGHR208/A/M||||7|||
05302021|0056|0001|AVGHR208/A/S||||6|||
05302021|0056|0001|AVGHR208/A/13||||9|||
05302021|0056|0001|AVGHR208/A/11||||6|||
05302021|0056|0001|AVGHR208/A/9||||5|||
05302021|0056|0001|AVGHR208/A/7||||5|||
05302021|0056|0001|AVGHR208/A/5||||7|||
05302021|0056|0001|AVGHR208/A/L||||5|||
05302021|0056|0001|SPDRN295/MT/A/11||||1|||
05302021|0056|0001|SPDRN295/MT/A/9||||0|||
05302021|0056|0001|SPDRN295/MT/A/7||||0|||
05302021|0056|0001|SPDRN295/MT/A/5||||0|||
05302021|0056|0001|SPDRN295/MT/A/L||||1|||
05302021|0056|0001|SPDRN295/MT/A/M||||0|||
05302021|0056|0001|SPDRN295/MT/A/S||||0|||
05302021|0056|0001|SPDRN295/MT/A/13||||0|||
05302021|0056|0001|SPDRN295/NV/A/S||||9|||
05302021|0056|0001|SPDRN295/NV/A/13||||1|||
05302021|0056|0001|SPDRN295/NV/A/11||||1|||
05302021|0056|0001|SPDRN295/NV/A/9||||0|||
05302021|0056|0001|SPDRN295/NV/A/7||||2|||
05302021|0056|0001|SPDRN295/NV/A/5||||1|||
05302021|0056|0001|SPDRN295/NV/A/L||||4|||
05302021|0056|0001|SPDRN295/NV/A/M||||2|||
05302021|0056|0001|SPDRS070/A/L||||0|||
05302021|0056|0001|SPDRS070/A/M||||1|||
05302021|0056|0001|SPDRS070/A/S||||1|||
05302021|0056|0001|SPDRS070/A/13||||1|||
05302021|0056|0001|SPDRS070/A/11||||1|||
05302021|0056|0001|SPDRS070/A/9||||2|||
05302021|0056|0001|SPDRS070/A/7||||1|||
05302021|0056|0001|SPDRS070/A/5||||1|||
05302021|0056|0001|AVGN230/A/7||||1|||
05302021|0056|0001|AVGN230/A/5||||6|||
05302021|0056|0001|AVGN230/A/L||||2|||
05302021|0056|0001|AVGN230/A/M||||2|||
05302021|0056|0001|AVGN230/A/S||||2|||
05302021|0056|0001|AVGN230/A/13||||6|||
05302021|0056|0001|AVGN230/A/11||||8|||
05302021|0056|0001|AVGN230/A/9||||3|||
05302021|0056|0001|GAMEA183/A/13||||2|||
05302021|0056|0001|GAMEA183/A/11||||5|||
