Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180170471|002840|0056|0001|AVGN283/BK/D/S|2|PC|2000049734|002840|20201226||||||||
O|0180170471|002850|0056|0001|AVGN283/BK/D/M|2|PC|2000049734|002850|20201226||||||||
O|0180170471|002860|0056|0001|AVGN283/BK/D/L|2|PC|2000049734|002860|20201226||||||||
O|0180170471|002870|0056|0001|AVGN283/BK/D/XL|2|PC|2000049734|002870|20201226||||||||
O|0180170471|002880|0056|0001|AVGHR61/D/S|0|PC|2000049734|002880|20201226||||||||
O|0180170471|002890|0056|0001|AVGHR61/D/M|0|PC|2000049734|002890|20201226||||||||
O|0180170471|002900|0056|0001|AVGHR61/D/L|0|PC|2000049734|002900|20201226||||||||
O|0180170471|002910|0056|0001|AVGHR61/D/XL|0|PC|2000049734|002910|20201226||||||||
O|0180170471|002920|0056|0001|MARVELS080/D/S|2|PC|2000049734|002920|20201226||||||||
O|0180170471|002930|0056|0001|MARVELS080/D/M|2|PC|2000049734|002930|20201226||||||||
O|0180170471|002940|0056|0001|MARVELS080/D/L|2|PC|2000049734|002940|20201226||||||||
O|0180170471|002950|0056|0001|MARVELS080/D/XL|2|PC|2000049734|002950|20201226||||||||
O|0180170471|002960|0056|0001|SWN235/A/S|2|PC|2000049734|002960|20201226||||||||
O|0180170471|002970|0056|0001|SWN235/A/M|2|PC|2000049734|002970|20201226||||||||
O|0180170471|002980|0056|0001|SWN235/A/L|2|PC|2000049734|002980|20201226||||||||
O|0180170471|002990|0056|0001|SWN235/A/5|2|PC|2000049734|002990|20201226||||||||
O|0180170471|003000|0056|0001|SWN235/A/7|2|PC|2000049734|003000|20201226||||||||
O|0180170471|003010|0056|0001|SWN235/A/9|2|PC|2000049734|003010|20201226||||||||
O|0180170471|003020|0056|0001|SWN235/A/11|2|PC|2000049734|003020|20201226||||||||
O|0180170471|003030|0056|0001|SWN235/A/13|2|PC|2000049734|003030|20201226||||||||
O|0180170471|003040|0056|0001|MTA05/A/S|2|PC|2000049734|003040|20201226||||||||
O|0180170471|003050|0056|0001|MTA05/A/M|2|PC|2000049734|003050|20201226||||||||
O|0180170471|003060|0056|0001|MTA05/A/L|2|PC|2000049734|003060|20201226||||||||
O|0180170471|003070|0056|0001|MTA05/A/5|2|PC|2000049734|003070|20201226||||||||
O|0180170471|003080|0056|0001|MTA05/A/7|2|PC|2000049734|003080|20201226||||||||
O|0180170471|003090|0056|0001|MTA04/A/S|2|PC|2000049734|003090|20201226||||||||
O|0180170471|003100|0056|0001|MTA04/A/M|2|PC|2000049734|003100|20201226||||||||
O|0180170471|003110|0056|0001|MTA04/A/L|2|PC|2000049734|003110|20201226||||||||
O|0180170471|003120|0056|0001|MTA04/A/5|2|PC|2000049734|003120|20201226||||||||
O|0180170471|003130|0056|0001|MTA04/A/7|2|PC|2000049734|003130|20201226||||||||
O|0180170471|003140|0056|0001|MTA06/A/S|2|PC|2000049734|003140|20201226||||||||
O|0180170471|003150|0056|0001|MTA06/A/M|2|PC|2000049734|003150|20201226||||||||
O|0180170471|003160|0056|0001|MTA06/A/L|2|PC|2000049734|003160|20201226||||||||
O|0180170471|003170|0056|0001|MTA06/A/5|2|PC|2000049734|003170|20201226||||||||
O|0180170471|003180|0056|0001|MTA06/A/7|2|PC|2000049734|003180|20201226||||||||
O|0180170471|003190|0056|0001|MTHR03/A/S|2|PC|2000049734|003190|20201226||||||||
O|0180170471|003200|0056|0001|MTHR03/A/M|2|PC|2000049734|003200|20201226||||||||
O|0180170471|003210|0056|0001|MTHR03/A/L|2|PC|2000049734|003210|20201226||||||||
O|0180170471|003220|0056|0001|MTHR03/A/5|2|PC|2000049734|003220|20201226||||||||
O|0180170471|003230|0056|0001|MTHR03/A/7|2|PC|2000049734|003230|20201226||||||||
O|0180170471|003240|0056|0001|MTA07/A/S|2|PC|2000049734|003240|20201226||||||||
O|0180170471|003250|0056|0001|MTA07/A/M|2|PC|2000049734|003250|20201226||||||||
O|0180170471|003260|0056|0001|MTA07/A/L|2|PC|2000049734|003260|20201226||||||||
O|0180170471|003270|0056|0001|MTA07/A/5|2|PC|2000049734|003270|20201226||||||||
O|0180170471|003280|0056|0001|MTA07/A/7|2|PC|2000049734|003280|20201226||||||||
O|0180170471|003290|0056|0001|MTHR02/A/S|2|PC|2000049734|003290|20201226||||||||
O|0180170471|003300|0056|0001|MTHR02/A/M|2|PC|2000049734|003300|20201226||||||||
O|0180170471|003310|0056|0001|MTHR02/A/L|2|PC|2000049734|003310|20201226||||||||
O|0180170471|003320|0056|0001|MTHR02/A/5|2|PC|2000049734|003320|20201226||||||||
O|0180170471|003330|0056|0001|MTHR02/A/7|2|PC|2000049734|003330|20201226||||||||
O|0180170471|003340|0056|0001|MTA11/A/5|2|PC|2000049734|003340|20201226||||||||
O|0180170471|003350|0056|0001|MTA11/A/7|2|PC|2000049734|003350|20201226||||||||
O|0180170471|003360|0056|0001|MTA11/A/9|2|PC|2000049734|003360|20201226||||||||
O|0180170471|003370|0056|0001|MTA12/A/5|2|PC|2000049734|003370|20201226||||||||
O|0180170471|003380|0056|0001|MTA12/A/7|2|PC|2000049734|003380|20201226||||||||
O|0180170471|003390|0056|0001|MTA12/A/9|2|PC|2000049734|003390|20201226||||||||
O|0180170471|003400|0056|0001|MTA10/A/5|0|PC|2000049734|003400|20201226||||||||
O|0180170471|003410|0056|0001|MTA10/A/7|2|PC|2000049734|003410|20201226||||||||
O|0180170471|003420|0056|0001|MTA10/A/9|2|PC|2000049734|003420|20201226||||||||
O|0180170471|003430|0056|0001|MTA14/A/5|2|PC|2000049734|003430|20201226||||||||
O|0180170471|003440|0056|0001|MTA14/A/7|2|PC|2000049734|003440|20201226||||||||
O|0180170471|003450|0056|0001|MTA14/A/9|2|PC|2000049734|003450|20201226||||||||
O|0180170471|003460|0056|0001|MTHR10/A/5|2|PC|2000049734|003460|20201226||||||||
O|0180170471|003470|0056|0001|MTHR10/A/7|2|PC|2000049734|003470|20201226||||||||
O|0180170471|003480|0056|0001|MTHR10/A/9|2|PC|2000049734|003480|20201226||||||||
O|0180170471|003490|0056|0001|MTA17/A/7|2|PC|2000049734|003490|20201226||||||||
O|0180170471|003500|0056|0001|MTA17/A/9|2|PC|2000049734|003500|20201226||||||||
O|0180170471|003510|0056|0001|MTA17/A/11|2|PC|2000049734|003510|20201226||||||||
O|0180170471|003520|0056|0001|MTA17/A/13|2|PC|2000049734|003520|20201226||||||||
O|0180170471|003530|0056|0001|MTA18/A/7|2|PC|2000049734|003530|20201226||||||||
O|0180170471|003540|0056|0001|MTA18/A/9|2|PC|2000049734|003540|20201226||||||||
O|0180170471|003550|0056|0001|MTA18/A/11|2|PC|2000049734|003550|20201226||||||||
O|0180170471|003560|0056|0001|MTA18/A/13|2|PC|2000049734|003560|20201226||||||||
O|0180170471|003570|0056|0001|MTA19/A/11|2|PC|2000049734|003570|20201226||||||||
O|0180170471|003580|0056|0001|MTA19/A/13|2|PC|2000049734|003580|20201226||||||||
O|0180170471|003590|0056|0001|MTA19/A/15|2|PC|2000049734|003590|20201226||||||||
O|0180170471|003600|0056|0001|MTA20/A/11|2|PC|2000049734|003600|20201226||||||||
O|0180170471|003610|0056|0001|MTA20/A/13|2|PC|2000049734|003610|20201226||||||||
O|0180170471|003620|0056|0001|MTA20/A/15|2|PC|2000049734|003620|20201226||||||||
O|0180170471|003630|0056|0001|MTA24/A/11|2|PC|2000049734|003630|20201226||||||||
O|0180170471|003640|0056|0001|MTA24/A/13|2|PC|2000049734|003640|20201226||||||||
O|0180170471|003650|0056|0001|MTA24/A/15|2|PC|2000049734|003650|20201226||||||||
O|0180170471|003660|0056|0001|MTHR25/A/11|2|PC|2000049734|003660|20201226||||||||
O|0180170471|003670|0056|0001|MTHR25/A/13|2|PC|2000049734|003670|20201226||||||||
O|0180170471|003680|0056|0001|MTHR25/A/15|2|PC|2000049734|003680|20201226||||||||
O|0180170471|003690|0056|0001|MTA21/A/11|2|PC|2000049734|003690|20201226||||||||
O|0180170471|003700|0056|0001|MTA21/A/13|2|PC|2000049734|003700|20201226||||||||
O|0180170471|003710|0056|0001|MTA21/A/15|2|PC|2000049734|003710|20201226||||||||
O|0180170471|003720|0056|0001|MTA23/A/11|2|PC|2000049734|003720|20201226||||||||
O|0180170471|003730|0056|0001|MTA23/A/13|2|PC|2000049734|003730|20201226||||||||
O|0180170471|003740|0056|0001|MTA23/A/15|2|PC|2000049734|003740|20201226||||||||
O|0180170471|003750|0056|0001|AVGN407/D/S|2|PC|2000049734|003750|20201226||||||||
O|0180170471|003760|0056|0001|AVGN407/D/M|2|PC|2000049734|003760|20201226||||||||
O|0180170471|003770|0056|0001|AVGN407/D/L|2|PC|2000049734|003770|20201226||||||||
O|0180170471|003780|0056|0001|AVGN407/D/XL|2|PC|2000049734|003780|20201226||||||||
O|0180170471|003790|0056|0001|AVGN407/D/XXL|2|PC|2000049734|003790|20201226||||||||
O|0180170471|003800|0056|0001|AVGN406/D/S|2|PC|2000049734|003800|20201226||||||||
O|0180170471|003810|0056|0001|AVGN406/D/M|2|PC|2000049734|003810|20201226||||||||
O|0180170471|003820|0056|0001|AVGN406/D/L|2|PC|2000049734|003820|20201226||||||||
O|0180170471|003830|0056|0001|AVGN406/D/XL|2|PC|2000049734|003830|20201226||||||||
O|0180170471|003840|0056|0001|AVGN406/D/XXL|2|PC|2000049734|003840|20201226||||||||
O|0180170471|003850|0056|0001|SWN040/D/S|2|PC|2000049734|003850|20201226||||||||
O|0180170471|003860|0056|0001|SWN040/D/M|2|PC|2000049734|003860|20201226||||||||
O|0180170471|003870|0056|0001|SWN040/D/L|2|PC|2000049734|003870|20201226||||||||
O|0180170471|003880|0056|0001|SWN040/D/XL|2|PC|2000049734|003880|20201226||||||||
O|0180170471|003890|0056|0001|SWN041/D/S|2|PC|2000049734|003890|20201226||||||||
O|0180170471|003900|0056|0001|SWN041/D/M|2|PC|2000049734|003900|20201226||||||||
O|0180170471|003910|0056|0001|SWN041/D/L|2|PC|2000049734|003910|20201226||||||||
O|0180170471|003920|0056|0001|SWN041/D/XL|2|PC|2000049734|003920|20201226||||||||
O|0180170471|003930|0056|0001|SWN041/D/XXL|1|PC|2000049734|003930|20201226||||||||
O|0180170471|003940|0056|0001|SWN042/D/S|2|PC|2000049734|003940|20201226||||||||
O|0180170471|003950|0056|0001|SWN042/D/M|2|PC|2000049734|003950|20201226||||||||
O|0180170471|003960|0056|0001|SWN042/D/L|2|PC|2000049734|003960|20201226||||||||
O|0180170471|003970|0056|0001|SWN042/D/XL|2|PC|2000049734|003970|20201226||||||||
O|0180170471|003980|0056|0001|SWN043/D/S|0|PC|2000049734|003980|20201226||||||||
O|0180170471|003990|0056|0001|SWN043/D/M|0|PC|2000049734|003990|20201226||||||||
O|0180170471|004000|0056|0001|SWN043/D/L|0|PC|2000049734|004000|20201226||||||||
O|0180170471|004010|0056|0001|SWN043/D/XL|0|PC|2000049734|004010|20201226||||||||
O|0180170471|004020|0056|0001|SWN043/D/XXL|0|PC|2000049734|004020|20201226||||||||
O|0180170471|004030|0056|0001|STW9A35/D/S|2|PC|2000049734|004030|20201226||||||||
O|0180170471|004040|0056|0001|STW9A35/D/M|2|PC|2000049734|004040|20201226||||||||
O|0180170471|004050|0056|0001|STW9A35/D/L|2|PC|2000049734|004050|20201226||||||||
O|0180170471|004060|0056|0001|STW9A35/D/XL|2|PC|2000049734|004060|20201226||||||||
