Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180171398|000210|0056|0001|AVGN401/D/S|2|PC|2000049961|000210|20210128||||||||
O|0180171398|000220|0056|0001|AVGN401/D/M|2|PC|2000049961|000220|20210128||||||||
O|0180171398|000230|0056|0001|AVGN401/D/L|2|PC|2000049961|000230|20210128||||||||
O|0180171398|000240|0056|0001|AVGN401/D/XL|2|PC|2000049961|000240|20210128||||||||
O|0180171398|000250|0056|0001|AVGN401/D/XXL|2|PC|2000049961|000250|20210128||||||||
O|0180171398|000260|0056|0001|AVGN402/D/S|2|PC|2000049961|000260|20210128||||||||
O|0180171398|000270|0056|0001|AVGN402/D/M|2|PC|2000049961|000270|20210128||||||||
O|0180171398|000280|0056|0001|AVGN402/D/L|2|PC|2000049961|000280|20210128||||||||
O|0180171398|000290|0056|0001|AVGN402/D/XL|2|PC|2000049961|000290|20210128||||||||
O|0180171398|000300|0056|0001|AVGN402/D/XXL|2|PC|2000049961|000300|20210128||||||||
O|0180171398|000310|0056|0001|AVGN403/D/S|2|PC|2000049961|000310|20210128||||||||
O|0180171398|000320|0056|0001|AVGN403/D/M|2|PC|2000049961|000320|20210128||||||||
O|0180171398|000330|0056|0001|AVGN403/D/L|2|PC|2000049961|000330|20210128||||||||
O|0180171398|000340|0056|0001|AVGN403/D/XL|2|PC|2000049961|000340|20210128||||||||
O|0180171398|000350|0056|0001|AVGN403/D/XXL|2|PC|2000049961|000350|20210128||||||||
O|0180171398|000360|0056|0001|AVGN405/D/S|2|PC|2000049961|000360|20210128||||||||
O|0180171398|000370|0056|0001|AVGN405/D/M|2|PC|2000049961|000370|20210128||||||||
O|0180171398|000380|0056|0001|AVGN405/D/L|2|PC|2000049961|000380|20210128||||||||
O|0180171398|000390|0056|0001|AVGN405/D/XL|2|PC|2000049961|000390|20210128||||||||
O|0180171398|000400|0056|0001|AVGN405/D/XXL|2|PC|2000049961|000400|20210128||||||||
O|0180171398|000410|0056|0001|MTHR06/A/S|0|PC|2000049961|000410|20210128||||||||
O|0180171398|000420|0056|0001|MTHR06/A/M|0|PC|2000049961|000420|20210128||||||||
O|0180171398|000430|0056|0001|MTHR06/A/L|0|PC|2000049961|000430|20210128||||||||
O|0180171398|000440|0056|0001|MTHR06/A/5|0|PC|2000049961|000440|20210128||||||||
O|0180171398|000450|0056|0001|MTHR06/A/7|0|PC|2000049961|000450|20210128||||||||
O|0180171398|000460|0056|0001|MTA15/A/7|0|PC|2000049961|000460|20210128||||||||
O|0180171398|000470|0056|0001|MTA15/A/9|0|PC|2000049961|000470|20210128||||||||
O|0180171398|000480|0056|0001|MTA15/A/11|0|PC|2000049961|000480|20210128||||||||
O|0180171398|000490|0056|0001|MTA15/A/13|0|PC|2000049961|000490|20210128||||||||
O|0180171398|000500|0056|0001|MTA16/A/7|2|PC|2000049961|000500|20210128||||||||
O|0180171398|000510|0056|0001|MTA16/A/9|2|PC|2000049961|000510|20210128||||||||
O|0180171398|000520|0056|0001|MTA16/A/11|2|PC|2000049961|000520|20210128||||||||
O|0180171398|000530|0056|0001|MTA16/A/13|2|PC|2000049961|000530|20210128||||||||
O|0180171398|000540|0056|0001|MTA22/A/11|2|PC|2000049961|000540|20210128||||||||
O|0180171398|000550|0056|0001|MTA22/A/13|2|PC|2000049961|000550|20210128||||||||
O|0180171398|000560|0056|0001|MTA22/A/15|2|PC|2000049961|000560|20210128||||||||
O|0180171398|000570|0056|0001|MTHR14/A/11|2|PC|2000049961|000570|20210128||||||||
O|0180171398|000580|0056|0001|MTHR14/A/13|2|PC|2000049961|000580|20210128||||||||
O|0180171398|000590|0056|0001|MTHR14/A/15|2|PC|2000049961|000590|20210128||||||||
O|0180171398|000600|0056|0001|MTHR17/A/11|2|PC|2000049961|000600|20210128||||||||
O|0180171398|000610|0056|0001|MTHR17/A/13|2|PC|2000049961|000610|20210128||||||||
O|0180171398|000620|0056|0001|MTHR17/A/15|2|PC|2000049961|000620|20210128||||||||
O|0180171398|000630|0056|0001|MTHR21/A/11|2|PC|2000049961|000630|20210128||||||||
O|0180171398|000640|0056|0001|MTHR21/A/13|2|PC|2000049961|000640|20210128||||||||
O|0180171398|000650|0056|0001|MTHR21/A/15|2|PC|2000049961|000650|20210128||||||||
O|0180171398|000660|0056|0001|MTA01/A/S|2|PC|2000049961|000660|20210128||||||||
O|0180171398|000670|0056|0001|MTA01/A/M|2|PC|2000049961|000670|20210128||||||||
O|0180171398|000680|0056|0001|MTA01/A/L|2|PC|2000049961|000680|20210128||||||||
O|0180171398|000690|0056|0001|MTA01/A/5|2|PC|2000049961|000690|20210128||||||||
O|0180171398|000700|0056|0001|MTA01/A/7|2|PC|2000049961|000700|20210128||||||||
O|0180171398|000710|0056|0001|MTA09/A/5|2|PC|2000049961|000710|20210128||||||||
O|0180171398|000720|0056|0001|MTA09/A/7|2|PC|2000049961|000720|20210128||||||||
O|0180171398|000730|0056|0001|MTA09/A/9|2|PC|2000049961|000730|20210128||||||||
O|0180171398|000740|0056|0001|MTHR15/A/11|2|PC|2000049961|000740|20210128||||||||
O|0180171398|000750|0056|0001|MTHR15/A/13|2|PC|2000049961|000750|20210128||||||||
O|0180171398|000760|0056|0001|MTHR15/A/15|2|PC|2000049961|000760|20210128||||||||
O|0180171398|000770|0056|0001|MTHR20/A/11|2|PC|2000049961|000770|20210128||||||||
O|0180171398|000780|0056|0001|MTHR20/A/13|2|PC|2000049961|000780|20210128||||||||
O|0180171398|000790|0056|0001|MTHR20/A/15|2|PC|2000049961|000790|20210128||||||||
O|0180171398|000800|0056|0001|MTA26/A/5|2|PC|2000049961|000800|20210128||||||||
O|0180171398|000810|0056|0001|MTA26/A/7|2|PC|2000049961|000810|20210128||||||||
O|0180171398|000820|0056|0001|MTA26/A/9|2|PC|2000049961|000820|20210128||||||||
O|0180171398|000830|0056|0001|MTA26/A/11|2|PC|2000049961|000830|20210128||||||||
O|0180171398|000840|0056|0001|DNLDN001/A|12|PC|2000049961|000840|20210128||||||||
O|0180171398|000850|0056|0001|MCKYN001/A|12|PC|2000049961|000850|20210128||||||||
O|0180171398|000860|0056|0001|POOHN001/A|12|PC|2000049961|000860|20210128||||||||
O|0180171398|000870|0056|0001|CAPTAMRCN002/A|12|PC|2000049961|000870|20210128||||||||
O|0180171398|000880|0056|0001|IRNMNN001/A|12|PC|2000049961|000880|20210128||||||||
O|0180171398|000890|0056|0001|BLCKPNTRN004/A|12|PC|2000049961|000890|20210128||||||||
O|0180171398|000900|0056|0001|PRA01/A|12|PC|2000049961|000900|20210128||||||||
O|0180171398|000910|0056|0001|PRA02/A/PK|12|PC|2000049961|000910|20210128||||||||
O|0180171398|000920|0056|0001|PRA02/A/GR|12|PC|2000049961|000920|20210128||||||||
O|0180171398|000930|0056|0001|AVGN243/A|12|PC|2000049961|000930|20210128||||||||
O|0180171398|000940|0056|0001|AVGN248/A|12|PC|2000049961|000940|20210128||||||||
O|0180171398|000950|0056|0001|SPDRN393/A|12|PC|2000049961|000950|20210128||||||||
O|0180171398|000960|0056|0001|MTA26/D/S|2|PC|2000049961|000960|20210128||||||||
O|0180171398|000970|0056|0001|MTA26/D/M|2|PC|2000049961|000970|20210128||||||||
O|0180171398|000980|0056|0001|MTA26/D/L|2|PC|2000049961|000980|20210128||||||||
O|0180171398|000990|0056|0001|MTA26/D/XL|2|PC|2000049961|000990|20210128||||||||
O|0180171398|001000|0056|0001|DONALDN001/D|12|PC|2000049961|001000|20210128||||||||
O|0180171398|001010|0056|0001|MICKEYN001/D|12|PC|2000049961|001010|20210128||||||||
O|0180171398|001020|0056|0001|POOHN001/D|12|PC|2000049961|001020|20210128||||||||
O|0180171398|001030|0056|0001|CAPTAMRCN002/D|12|PC|2000049961|001030|20210128||||||||
O|0180171398|001040|0056|0001|IRNMNN001/D|12|PC|2000049961|001040|20210128||||||||
O|0180171398|001050|0056|0001|BLCKPNTRN004/D|12|PC|2000049961|001050|20210128||||||||
O|0180171398|001060|0056|0001|PRA01/D|12|PC|2000049961|001060|20210128||||||||
O|0180171398|001070|0056|0001|PRA02/D/PK|12|PC|2000049961|001070|20210128||||||||
O|0180171398|001080|0056|0001|PRA02/D/GR|12|PC|2000049961|001080|20210128||||||||
O|0180171398|001090|0056|0001|AVGN243/D|12|PC|2000049961|001090|20210128||||||||
O|0180171398|001100|0056|0001|AVGN248/D|12|PC|2000049961|001100|20210128||||||||
O|0180171398|001110|0056|0001|SPDRN393/D|12|PC|2000049961|001110|20210128||||||||
